filename,width,height,class,xmin,ymin,xmax,ymax
toothpaste0414.jpg,480,640,toothpaste,168,277,400,417
jasminetea0604.jpg,480,640,jasminetea,183,216,269,339
jasminetea0184.jpg,480,640,jasminetea,195,266,319,375
sardines0191.jpg,480,640,sardine,192,253,322,490
sardines0274.jpg,480,640,sardine,254,292,299,369
tomatosoup0324.jpg,480,640,tomatosoup,115,215,260,442
jasminetea0314.jpg,480,640,jasminetea,136,214,259,379
maggi0323.jpg,480,640,maggi,112,240,325,510
toothpaste0376.jpg,480,640,toothpaste,172,301,374,426
cookingoil0518.jpg,480,640,cookingoil,106,164,300,311
tomatosoup0673.jpg,480,640,tomatosoup,92,146,369,575
soap0218.jpg,480,640,soap,163,290,360,403
soap0490.jpg,480,640,soap,73,220,306,532
jasminetea0050.jpg,480,640,jasminetea,143,249,288,375
toothpaste0078.jpg,480,640,toothpaste,242,201,345,501
cookingoil0374.jpg,480,640,cookingoil,201,273,358,327
soap0472.jpg,480,640,soap,177,170,286,362
jasminetea0508.jpg,480,640,jasminetea,238,264,311,345
tomatosoup0548.jpg,480,640,tomatosoup,186,177,351,294
sardines0097.jpg,480,640,sardine,200,238,319,434
soap0112.jpg,480,640,soap,169,233,335,354
whitechia0318.jpg,480,640,whitechia,227,54,314,280
sardines0365.jpg,480,640,sardine,292,343,392,420
maggi0634.jpg,480,640,maggi,62,152,422,564
whitechia0085.jpg,480,640,whitechia,268,194,393,340
sardines0388.jpg,480,640,sardine,236,311,299,390
sardines0243.jpg,480,640,sardine,222,289,262,363
maggi0628.jpg,480,640,maggi,158,176,312,395
whitechia0458.jpg,480,640,whitechia,168,123,253,240
soap0018.jpg,480,640,soap,145,238,314,328
maggi0416.jpg,480,640,maggi,52,192,265,458
maggi0241.jpg,480,640,maggi,182,274,334,467
jasminetea0025.jpg,480,640,jasminetea,233,272,370,381
whitechia0002.jpg,480,640,whitechia,261,253,330,381
soap0190.jpg,480,640,soap,151,251,327,351
cookingoil0565.jpg,480,640,cookingoil,165,180,369,312
whitechia0227.jpg,480,640,whitechia,93,122,299,419
whitechia0081.jpg,480,640,whitechia,274,189,392,339
jasminetea0006.jpg,480,640,jasminetea,283,268,418,404
toothpaste0607.jpg,480,640,toothpaste,122,249,341,546
whitechia0360.jpg,480,640,whitechia,189,205,277,322
cookingoil0194.jpg,480,640,cookingoil,186,153,268,366
tomatosoup0674.jpg,480,640,tomatosoup,86,138,371,572
soap0140.jpg,480,640,soap,175,114,313,246
sardines0159.jpg,480,640,sardine,231,288,301,411
sardines0460.jpg,480,640,sardine,73,333,262,498
cookingoil0575.jpg,480,640,cookingoil,185,183,331,346
tomatosoup0316.jpg,480,640,tomatosoup,175,61,340,311
toothpaste0305.jpg,480,640,toothpaste,217,290,433,435
soap0165.jpg,480,640,soap,154,185,341,359
toothpaste0523.jpg,480,640,toothpaste,189,307,422,413
toothpaste0439.jpg,480,640,toothpaste,194,260,312,416
toothpaste0274.jpg,480,640,toothpaste,125,32,296,479
toothpaste0199.jpg,480,640,toothpaste,182,121,292,461
cookingoil0136.jpg,480,640,cookingoil,151,76,298,547
sardines0596.jpg,480,640,sardine,142,244,230,380
tomatosoup0133.jpg,480,640,tomatosoup,225,178,351,369
sardines0121.jpg,480,640,sardine,203,242,282,382
cookingoil0669.jpg,480,640,cookingoil,199,288,387,384
toothpaste0239.jpg,480,640,toothpaste,183,172,300,526
whitechia0550.jpg,480,640,whitechia,203,164,281,320
whitechia0685.jpg,480,640,whitechia,173,166,343,240
soap0220.jpg,480,640,soap,145,279,338,390
toothpaste0538.jpg,480,640,toothpaste,30,274,383,392
cookingoil0083.jpg,480,640,cookingoil,179,119,311,559
tomatosoup0222.jpg,480,640,tomatosoup,193,50,326,253
maggi0017.jpg,480,640,maggi,17,270,224,525
sardines0010.jpg,480,640,sardine,189,261,307,475
toothpaste0444.jpg,480,640,toothpaste,145,283,325,420
whitechia0663.jpg,480,640,whitechia,210,154,316,228
toothpaste0031.jpg,480,640,toothpaste,132,187,251,527
whitechia0745.jpg,480,640,whitechia,192,241,313,312
maggi0358.jpg,480,640,maggi,129,123,381,418
soap0486.jpg,480,640,soap,105,219,412,552
jasminetea0043.jpg,480,640,jasminetea,148,246,284,354
toothpaste0505.jpg,480,640,toothpaste,37,345,411,468
whitechia0184.jpg,480,640,whitechia,208,80,326,336
soap0316.jpg,480,640,soap,122,317,396,533
sardines0335.jpg,480,640,sardine,242,219,329,318
whitechia0356.jpg,480,640,whitechia,192,183,282,309
whitechia0388.jpg,480,640,whitechia,214,154,294,278
soap0131.jpg,480,640,soap,169,174,331,295
maggi0265.jpg,480,640,maggi,95,193,280,424
toothpaste0566.jpg,480,640,toothpaste,108,191,341,509
tomatosoup0230.jpg,480,640,tomatosoup,173,40,305,231
tomatosoup0494.jpg,480,640,tomatosoup,119,114,355,297
jasminetea0513.jpg,480,640,jasminetea,234,274,296,351
soap0124.jpg,480,640,soap,217,237,377,329
tomatosoup0510.jpg,480,640,tomatosoup,184,119,413,279
whitechia0092.jpg,480,640,whitechia,202,203,330,344
tomatosoup0525.jpg,480,640,tomatosoup,155,154,371,321
whitechia0242.jpg,480,640,whitechia,170,94,307,388
sardines0319.jpg,480,640,sardine,270,281,369,365
jasminetea0582.jpg,480,640,jasminetea,105,190,178,317
sardines0154.jpg,480,640,sardine,203,284,277,410
toothpaste0402.jpg,480,640,toothpaste,137,277,263,517
sardines0071.jpg,480,640,sardine,188,320,278,465
jasminetea0038.jpg,480,640,jasminetea,170,240,310,353
maggi0010.jpg,480,640,maggi,89,255,310,533
jasminetea0279.jpg,480,640,jasminetea,148,271,261,396
soap0242.jpg,480,640,soap,201,287,330,351
toothpaste0394.jpg,480,640,toothpaste,33,270,220,520
tomatosoup0282.jpg,480,640,tomatosoup,148,135,311,381
tomatosoup0161.jpg,480,640,tomatosoup,186,212,314,413
toothpaste0541.jpg,480,640,toothpaste,79,256,415,391
maggi0529.jpg,480,640,maggi,86,179,386,476
sardines0378.jpg,480,640,sardine,264,338,339,417
cookingoil0005.jpg,480,640,cookingoil,270,238,329,401
toothpaste0411.jpg,480,640,toothpaste,105,263,356,400
maggi0497.jpg,480,640,maggi,99,165,385,401
maggi0475.jpg,480,640,maggi,155,141,332,367
cookingoil0568.jpg,480,640,cookingoil,178,182,362,322
sardines0455.jpg,480,640,sardine,68,279,292,446
soap0181.jpg,480,640,soap,148,252,305,357
sardines0576.jpg,480,640,sardine,232,250,324,395
maggi0134.jpg,480,640,maggi,171,205,356,432
toothpaste0117.jpg,480,640,toothpaste,196,176,292,538
sardines0416.jpg,480,640,sardine,173,315,384,470
whitechia0445.jpg,480,640,whitechia,182,135,268,255
jasminetea0259.jpg,480,640,jasminetea,148,302,215,420
tomatosoup0030.jpg,480,640,tomatosoup,178,182,302,386
whitechia0196.jpg,480,640,whitechia,195,69,364,327
toothpaste0532.jpg,480,640,toothpaste,48,319,375,422
cookingoil0403.jpg,480,640,cookingoil,130,271,247,338
soap0436.jpg,480,640,soap,63,341,348,533
cookingoil0722.jpg,480,640,cookingoil,126,246,294,393
jasminetea0443.jpg,480,640,jasminetea,180,238,272,316
jasminetea0284.jpg,480,640,jasminetea,133,263,249,376
maggi0067.jpg,480,640,maggi,167,274,407,556
soap0325.jpg,480,640,soap,150,226,435,473
whitechia0706.jpg,480,640,whitechia,117,204,298,278
jasminetea0464.jpg,480,640,jasminetea,226,259,305,324
toothpaste0052.jpg,480,640,toothpaste,137,81,265,499
tomatosoup0125.jpg,480,640,tomatosoup,194,154,312,340
jasminetea0465.jpg,480,640,jasminetea,228,260,308,325
sardines0426.jpg,480,640,sardine,153,330,363,522
maggi0138.jpg,480,640,maggi,137,231,357,486
maggi0434.jpg,480,640,maggi,148,150,323,384
cookingoil0103.jpg,480,640,cookingoil,166,63,309,551
maggi0449.jpg,480,640,maggi,125,105,307,344
cookingoil0108.jpg,480,640,cookingoil,106,48,277,569
jasminetea0367.jpg,480,640,jasminetea,40,170,348,479
tomatosoup0496.jpg,480,640,tomatosoup,112,103,355,287
soap0504.jpg,480,640,soap,56,156,451,435
cookingoil0115.jpg,480,640,cookingoil,172,62,341,573
sardines0268.jpg,480,640,sardine,269,294,310,363
soap0404.jpg,480,640,soap,114,278,273,407
whitechia0602.jpg,480,640,whitechia,179,197,241,344
tomatosoup0439.jpg,480,640,tomatosoup,151,116,310,366
sardines0282.jpg,480,640,sardine,233,301,274,371
jasminetea0535.jpg,480,640,jasminetea,216,233,279,315
whitechia0373.jpg,480,640,whitechia,196,180,279,301
whitechia0641.jpg,480,640,whitechia,196,196,343,262
sardines0040.jpg,480,640,sardine,252,278,342,415
toothpaste0307.jpg,480,640,toothpaste,214,291,432,439
sardines0050.jpg,480,640,sardine,238,320,323,459
tomatosoup0644.jpg,480,640,tomatosoup,122,102,443,525
whitechia0696.jpg,480,640,whitechia,159,164,347,240
jasminetea0425.jpg,480,640,jasminetea,186,261,267,328
soap0149.jpg,480,640,soap,144,220,354,406
jasminetea0055.jpg,480,640,jasminetea,161,253,291,372
tomatosoup0567.jpg,480,640,tomatosoup,168,239,323,383
sardines0336.jpg,480,640,sardine,250,233,340,329
soap0425.jpg,480,640,soap,133,182,330,324
whitechia0466.jpg,480,640,whitechia,169,129,248,246
whitechia0770.jpg,480,640,whitechia,247,163,389,434
cookingoil0201.jpg,480,640,cookingoil,189,166,271,377
jasminetea0534.jpg,480,640,jasminetea,218,231,280,315
toothpaste0088.jpg,480,640,toothpaste,192,197,297,535
maggi0487.jpg,480,640,maggi,164,234,394,418
whitechia0211.jpg,480,640,whitechia,121,39,373,334
jasminetea0165.jpg,480,640,jasminetea,258,244,375,355
sardines0266.jpg,480,640,sardine,270,292,310,361
cookingoil0423.jpg,480,640,cookingoil,209,238,333,355
maggi0527.jpg,480,640,maggi,85,181,411,479
tomatosoup0462.jpg,480,640,tomatosoup,187,150,378,318
maggi0622.jpg,480,640,maggi,188,174,346,410
sardines0221.jpg,480,640,sardine,260,297,301,372
jasminetea0447.jpg,480,640,jasminetea,166,251,254,329
tomatosoup0300.jpg,480,640,tomatosoup,155,121,321,378
tomatosoup0214.jpg,480,640,tomatosoup,183,111,315,321
toothpaste0611.jpg,480,640,toothpaste,130,233,396,490
cookingoil0621.jpg,480,640,cookingoil,282,56,376,288
jasminetea0479.jpg,480,640,jasminetea,200,246,275,310
toothpaste0236.jpg,480,640,toothpaste,220,115,342,459
tomatosoup0301.jpg,480,640,tomatosoup,156,117,316,370
sardines0091.jpg,480,640,sardine,230,266,337,432
maggi0553.jpg,480,640,maggi,158,194,344,344
soap0014.jpg,480,640,soap,140,232,292,328
maggi0468.jpg,480,640,maggi,146,80,354,346
sardines0415.jpg,480,640,sardine,174,319,383,469
soap0498.jpg,480,640,soap,56,179,419,516
sardines0480.jpg,480,640,sardine,140,276,299,480
jasminetea0018.jpg,480,640,jasminetea,249,282,382,400
whitechia0689.jpg,480,640,whitechia,184,155,364,233
maggi0252.jpg,480,640,maggi,174,254,343,470
sardines0245.jpg,480,640,sardine,205,286,250,362
whitechia0303.jpg,480,640,whitechia,196,75,317,308
tomatosoup0384.jpg,480,640,tomatosoup,176,60,340,312
toothpaste0045.jpg,480,640,toothpaste,152,121,260,495
sardines0550.jpg,480,640,sardine,233,228,320,370
jasminetea0146.jpg,480,640,jasminetea,136,222,272,355
sardines0341.jpg,480,640,sardine,224,239,330,328
sardines0450.jpg,480,640,sardine,65,271,301,460
maggi0544.jpg,480,640,maggi,177,161,408,351
sardines0425.jpg,480,640,sardine,151,335,360,526
sardines0366.jpg,480,640,sardine,292,344,392,423
whitechia0625.jpg,480,640,whitechia,174,205,332,273
jasminetea0153.jpg,480,640,jasminetea,124,218,258,339
whitechia0089.jpg,480,640,whitechia,202,205,330,346
whitechia0322.jpg,480,640,whitechia,260,197,328,300
sardines0597.jpg,480,640,sardine,142,245,229,380
maggi0336.jpg,480,640,maggi,98,192,319,470
sardines0128.jpg,480,640,sardine,230,256,302,383
soap0023.jpg,480,640,soap,101,223,267,323
cookingoil0719.jpg,480,640,cookingoil,119,247,311,399
soap0002.jpg,480,640,soap,234,205,374,318
tomatosoup0058.jpg,480,640,tomatosoup,204,119,335,329
whitechia0704.jpg,480,640,whitechia,119,201,300,272
jasminetea0202.jpg,480,640,jasminetea,153,270,274,369
sardines0278.jpg,480,640,sardine,219,296,265,370
cookingoil0251.jpg,480,640,cookingoil,217,174,259,306
whitechia0384.jpg,480,640,whitechia,214,165,296,287
jasminetea0175.jpg,480,640,jasminetea,220,251,343,365
soap0215.jpg,480,640,soap,163,279,374,392
toothpaste0175.jpg,480,640,toothpaste,230,91,337,429
soap0196.jpg,480,640,soap,179,233,344,316
cookingoil0646.jpg,480,640,cookingoil,233,161,332,408
cookingoil0606.jpg,480,640,cookingoil,119,153,382,263
cookingoil0181.jpg,480,640,cookingoil,179,151,265,363
sardines0394.jpg,480,640,sardine,199,290,288,374
whitechia0721.jpg,480,640,whitechia,202,255,325,313
sardines0006.jpg,480,640,sardine,205,263,324,472
whitechia0135.jpg,480,640,whitechia,100,129,367,481
whitechia0517.jpg,480,640,whitechia,203,160,262,318
cookingoil0632.jpg,480,640,cookingoil,253,91,340,318
sardines0124.jpg,480,640,sardine,217,248,295,387
tomatosoup0056.jpg,480,640,tomatosoup,191,134,323,346
toothpaste0377.jpg,480,640,toothpaste,155,301,354,433
jasminetea0414.jpg,480,640,jasminetea,219,286,301,348
jasminetea0387.jpg,480,640,jasminetea,60,175,375,430
whitechia0532.jpg,480,640,whitechia,160,151,227,298
maggi0638.jpg,480,640,maggi,76,144,417,544
tomatosoup0643.jpg,480,640,tomatosoup,112,98,439,531
cookingoil0388.jpg,480,640,cookingoil,184,264,325,319
whitechia0468.jpg,480,640,whitechia,179,135,251,249
sardines0169.jpg,480,640,sardine,185,287,254,404
whitechia0312.jpg,480,640,whitechia,207,10,294,252
cookingoil0266.jpg,480,640,cookingoil,212,191,254,320
soap0494.jpg,480,640,soap,69,190,364,519
maggi0156.jpg,480,640,maggi,85,179,320,475
tomatosoup0177.jpg,480,640,tomatosoup,172,198,292,384
toothpaste0467.jpg,480,640,toothpaste,100,242,345,431
tomatosoup0412.jpg,480,640,tomatosoup,170,135,319,378
toothpaste0133.jpg,480,640,toothpaste,240,205,343,505
soap0397.jpg,480,640,soap,204,264,369,367
sardines0232.jpg,480,640,sardine,244,307,287,379
jasminetea0012.jpg,480,640,jasminetea,269,272,404,399
jasminetea0525.jpg,480,640,jasminetea,214,246,258,325
whitechia0203.jpg,480,640,whitechia,164,50,367,323
maggi0235.jpg,480,640,maggi,32,141,333,505
toothpaste0151.jpg,480,640,toothpaste,192,136,314,531
soap0202.jpg,480,640,soap,171,228,343,316
toothpaste0155.jpg,480,640,toothpaste,161,141,292,551
whitechia0229.jpg,480,640,whitechia,133,115,337,416
sardines0012.jpg,480,640,sardine,177,268,293,481
tomatosoup0420.jpg,480,640,tomatosoup,148,131,311,380
whitechia0428.jpg,480,640,whitechia,223,148,306,261
sardines0101.jpg,480,640,sardine,182,215,297,405
jasminetea0458.jpg,480,640,jasminetea,229,246,314,316
maggi0594.jpg,480,640,maggi,20,257,236,443
jasminetea0151.jpg,480,640,jasminetea,124,218,255,345
maggi0322.jpg,480,640,maggi,130,246,337,513
maggi0344.jpg,480,640,maggi,104,158,312,421
tomatosoup0334.jpg,480,640,tomatosoup,101,208,258,437
jasminetea0176.jpg,480,640,jasminetea,219,253,342,365
maggi0642.jpg,480,640,maggi,58,118,441,554
jasminetea0478.jpg,480,640,jasminetea,195,250,273,311
soap0139.jpg,480,640,soap,185,124,323,260
maggi0253.jpg,480,640,maggi,156,246,330,468
whitechia0341.jpg,480,640,whitechia,219,160,297,273
sardines0118.jpg,480,640,sardine,211,237,292,378
maggi0396.jpg,480,640,maggi,176,239,363,480
jasminetea0481.jpg,480,640,jasminetea,196,233,276,300
jasminetea0186.jpg,480,640,jasminetea,178,269,306,374
tomatosoup0501.jpg,480,640,tomatosoup,169,112,399,280
cookingoil0220.jpg,480,640,cookingoil,257,186,296,306
sardines0444.jpg,480,640,sardine,71,290,290,506
maggi0289.jpg,480,640,maggi,100,144,330,444
cookingoil0472.jpg,480,640,cookingoil,111,244,281,341
tomatosoup0448.jpg,480,640,tomatosoup,175,108,327,351
jasminetea0606.jpg,480,640,jasminetea,178,215,264,337
tomatosoup0380.jpg,480,640,tomatosoup,188,121,339,362
whitechia0022.jpg,480,640,whitechia,190,258,304,413
maggi0238.jpg,480,640,maggi,198,273,351,465
whitechia0333.jpg,480,640,whitechia,291,171,366,280
tomatosoup0589.jpg,480,640,tomatosoup,106,277,296,452
tomatosoup0572.jpg,480,640,tomatosoup,169,225,317,393
whitechia0390.jpg,480,640,whitechia,207,146,286,276
maggi0334.jpg,480,640,maggi,107,203,327,480
whitechia0045.jpg,480,640,whitechia,165,234,267,397
sardines0490.jpg,480,640,sardine,204,317,330,531
cookingoil0139.jpg,480,640,cookingoil,158,124,294,568
cookingoil0238.jpg,480,640,cookingoil,226,167,272,299
sardines0449.jpg,480,640,sardine,61,274,294,467
sardines0041.jpg,480,640,sardine,252,281,338,415
whitechia0636.jpg,480,640,whitechia,181,206,332,274
soap0062.jpg,480,640,soap,196,301,347,392
soap0076.jpg,480,640,soap,125,307,297,382
toothpaste0560.jpg,480,640,toothpaste,94,206,374,465
cookingoil0383.jpg,480,640,cookingoil,191,266,343,317
sardines0326.jpg,480,640,sardine,244,261,327,348
toothpaste0581.jpg,480,640,toothpaste,176,103,348,520
jasminetea0092.jpg,480,640,jasminetea,244,251,375,390
sardines0065.jpg,480,640,sardine,158,302,252,451
sardines0355.jpg,480,640,sardine,167,250,278,324
jasminetea0460.jpg,480,640,jasminetea,225,248,307,321
sardines0569.jpg,480,640,sardine,217,254,308,399
tomatosoup0066.jpg,480,640,tomatosoup,140,206,317,452
whitechia0069.jpg,480,640,whitechia,323,150,413,306
sardines0509.jpg,480,640,sardine,233,238,323,385
soap0390.jpg,480,640,soap,149,144,329,360
soap0327.jpg,480,640,soap,170,278,327,393
soap0223.jpg,480,640,soap,130,262,312,382
maggi0065.jpg,480,640,maggi,186,318,391,580
tomatosoup0489.jpg,480,640,tomatosoup,125,132,345,311
whitechia0200.jpg,480,640,whitechia,189,47,375,318
cookingoil0377.jpg,480,640,cookingoil,202,269,357,324
whitechia0418.jpg,480,640,whitechia,246,122,331,245
cookingoil0185.jpg,480,640,cookingoil,175,158,261,366
tomatosoup0038.jpg,480,640,tomatosoup,178,172,318,395
sardines0143.jpg,480,640,sardine,219,280,290,405
sardines0201.jpg,480,640,sardine,126,249,266,497
cookingoil0488.jpg,480,640,cookingoil,181,233,443,343
maggi0208.jpg,480,640,maggi,99,137,401,459
sardines0551.jpg,480,640,sardine,232,230,318,374
maggi0074.jpg,480,640,maggi,15,223,319,534
cookingoil0541.jpg,480,640,cookingoil,177,246,413,340
whitechia0273.jpg,480,640,whitechia,173,100,357,353
jasminetea0441.jpg,480,640,jasminetea,193,233,283,305
maggi0248.jpg,480,640,maggi,183,256,346,464
toothpaste0284.jpg,480,640,toothpaste,184,93,310,466
jasminetea0189.jpg,480,640,jasminetea,162,274,284,373
maggi0082.jpg,480,640,maggi,74,109,385,421
tomatosoup0419.jpg,480,640,tomatosoup,151,134,313,381
soap0226.jpg,480,640,soap,131,212,301,336
toothpaste0366.jpg,480,640,toothpaste,2,293,330,401
jasminetea0095.jpg,480,640,jasminetea,253,250,372,387
tomatosoup0229.jpg,480,640,tomatosoup,181,38,315,228
toothpaste0539.jpg,480,640,toothpaste,50,264,398,390
tomatosoup0655.jpg,480,640,tomatosoup,135,149,377,526
maggi0519.jpg,480,640,maggi,61,113,383,378
jasminetea0243.jpg,480,640,jasminetea,205,284,306,404
toothpaste0462.jpg,480,640,toothpaste,184,227,307,424
jasminetea0576.jpg,480,640,jasminetea,182,198,263,330
cookingoil0080.jpg,480,640,cookingoil,191,128,316,553
maggi0277.jpg,480,640,maggi,127,164,333,428
sardines0383.jpg,480,640,sardine,273,322,339,401
toothpaste0127.jpg,480,640,toothpaste,168,138,298,548
tomatosoup0547.jpg,480,640,tomatosoup,183,180,343,294
soap0103.jpg,480,640,soap,208,189,348,326
tomatosoup0454.jpg,480,640,tomatosoup,176,62,338,310
soap0269.jpg,480,640,soap,130,190,325,261
tomatosoup0115.jpg,480,640,tomatosoup,132,139,323,410
soap0128.jpg,480,640,soap,184,197,341,308
maggi0525.jpg,480,640,maggi,88,189,424,487
cookingoil0698.jpg,480,640,cookingoil,105,288,353,377
toothpaste0433.jpg,480,640,toothpaste,101,196,304,304
soap0305.jpg,480,640,soap,111,293,327,438
jasminetea0215.jpg,480,640,jasminetea,138,273,258,378
maggi0469.jpg,480,640,maggi,146,80,337,334
toothpaste0292.jpg,480,640,toothpaste,282,144,343,344
sardines0098.jpg,480,640,sardine,206,237,319,425
cookingoil0409.jpg,480,640,cookingoil,211,260,369,349
whitechia0651.jpg,480,640,whitechia,199,168,331,238
maggi0202.jpg,480,640,maggi,104,216,383,519
soap0507.jpg,480,640,soap,73,157,454,405
soap0047.jpg,480,640,soap,120,253,319,388
cookingoil0167.jpg,480,640,cookingoil,209,148,290,356
cookingoil0711.jpg,480,640,cookingoil,102,270,327,389
sardines0001.jpg,480,640,sardine,207,256,333,475
tomatosoup0313.jpg,480,640,tomatosoup,188,111,339,354
toothpaste0295.jpg,480,640,toothpaste,299,177,356,383
jasminetea0316.jpg,480,640,jasminetea,119,213,236,381
toothpaste0405.jpg,480,640,toothpaste,212,281,382,503
maggi0044.jpg,480,640,maggi,101,236,291,475
whitechia0471.jpg,480,640,whitechia,195,142,263,251
cookingoil0639.jpg,480,640,cookingoil,200,138,296,368
sardines0300.jpg,480,640,sardine,215,275,253,339
jasminetea0298.jpg,480,640,jasminetea,184,211,328,360
sardines0575.jpg,480,640,sardine,217,251,305,396
jasminetea0426.jpg,480,640,jasminetea,210,259,293,326
toothpaste0131.jpg,480,640,toothpaste,140,151,269,558
whitechia0093.jpg,480,640,whitechia,196,204,327,349
sardines0240.jpg,480,640,sardine,221,291,261,366
soap0484.jpg,480,640,soap,108,217,429,516
toothpaste0466.jpg,480,640,toothpaste,104,223,347,415
tomatosoup0531.jpg,480,640,tomatosoup,171,153,377,328
whitechia0325.jpg,480,640,whitechia,268,191,330,299
cookingoil0323.jpg,480,640,cookingoil,144,67,301,543
tomatosoup0616.jpg,480,640,tomatosoup,72,246,348,607
jasminetea0221.jpg,480,640,jasminetea,138,259,246,368
toothpaste0157.jpg,480,640,toothpaste,143,152,273,559
cookingoil0151.jpg,480,640,cookingoil,259,138,334,343
whitechia0605.jpg,480,640,whitechia,176,192,237,337
toothpaste0091.jpg,480,640,toothpaste,197,172,286,535
jasminetea0166.jpg,480,640,jasminetea,262,246,379,353
cookingoil0679.jpg,480,640,cookingoil,147,297,365,388
jasminetea0183.jpg,480,640,jasminetea,202,261,326,368
toothpaste0063.jpg,480,640,toothpaste,181,165,287,446
tomatosoup0028.jpg,480,640,tomatosoup,185,185,307,386
soap0317.jpg,480,640,soap,83,318,350,518
sardines0291.jpg,480,640,sardine,214,284,255,356
jasminetea0565.jpg,480,640,jasminetea,188,187,280,319
jasminetea0235.jpg,480,640,jasminetea,242,283,351,389
tomatosoup0283.jpg,480,640,tomatosoup,152,128,309,381
maggi0412.jpg,480,640,maggi,97,226,306,485
jasminetea0500.jpg,480,640,jasminetea,170,248,251,311
soap0364.jpg,480,640,soap,173,256,374,412
tomatosoup0145.jpg,480,640,tomatosoup,141,179,286,393
soap0006.jpg,480,640,soap,219,221,374,328
cookingoil0356.jpg,480,640,cookingoil,222,252,382,313
cookingoil0150.jpg,480,640,cookingoil,260,139,336,343
sardines0498.jpg,480,640,sardine,182,292,369,533
whitechia0459.jpg,480,640,whitechia,173,131,253,244
maggi0244.jpg,480,640,maggi,155,263,311,465
sardines0102.jpg,480,640,sardine,181,218,295,407
whitechia0171.jpg,480,640,whitechia,142,160,251,469
sardines0120.jpg,480,640,sardine,208,240,289,381
cookingoil0337.jpg,480,640,cookingoil,156,54,314,546
tomatosoup0458.jpg,480,640,tomatosoup,179,77,336,313
toothpaste0077.jpg,480,640,toothpaste,126,164,249,476
sardines0513.jpg,480,640,sardine,226,254,315,400
toothpaste0069.jpg,480,640,toothpaste,193,185,277,480
cookingoil0043.jpg,480,640,cookingoil,199,229,256,418
maggi0470.jpg,480,640,maggi,138,86,321,334
tomatosoup0533.jpg,480,640,tomatosoup,168,149,375,326
soap0420.jpg,480,640,soap,157,191,321,336
maggi0647.jpg,480,640,maggi,77,121,444,545
tomatosoup0035.jpg,480,640,tomatosoup,149,171,288,387
sardines0013.jpg,480,640,sardine,160,269,277,478
toothpaste0358.jpg,480,640,toothpaste,92,282,374,381
cookingoil0576.jpg,480,640,cookingoil,180,177,325,332
tomatosoup0275.jpg,480,640,tomatosoup,167,136,320,380
toothpaste0269.jpg,480,640,toothpaste,143,57,265,475
soap0192.jpg,480,640,soap,160,251,332,346
cookingoil0159.jpg,480,640,cookingoil,244,148,317,351
jasminetea0398.jpg,480,640,jasminetea,89,196,379,497
soap0178.jpg,480,640,soap,164,226,309,336
jasminetea0377.jpg,480,640,jasminetea,97,168,395,432
tomatosoup0274.jpg,480,640,tomatosoup,171,144,318,382
soap0315.jpg,480,640,soap,89,316,353,529
cookingoil0364.jpg,480,640,cookingoil,201,246,361,301
soap0471.jpg,480,640,soap,168,174,280,366
whitechia0131.jpg,480,640,whitechia,115,105,360,463
tomatosoup0294.jpg,480,640,tomatosoup,133,144,304,404
maggi0166.jpg,480,640,maggi,145,237,378,529
maggi0319.jpg,480,640,maggi,133,249,332,506
toothpaste0589.jpg,480,640,toothpaste,102,106,295,580
jasminetea0246.jpg,480,640,jasminetea,193,288,284,409
whitechia0660.jpg,480,640,whitechia,201,161,315,230
tomatosoup0358.jpg,480,640,tomatosoup,138,146,305,397
tomatosoup0637.jpg,480,640,tomatosoup,120,103,425,530
sardines0125.jpg,480,640,sardine,218,251,293,385
cookingoil0376.jpg,480,640,cookingoil,204,271,358,330
jasminetea0338.jpg,480,640,jasminetea,75,217,197,358
cookingoil0172.jpg,480,640,cookingoil,206,141,291,351
toothpaste0036.jpg,480,640,toothpaste,44,135,207,518
tomatosoup0647.jpg,480,640,tomatosoup,171,131,468,534
sardines0334.jpg,480,640,sardine,221,213,303,308
whitechia0027.jpg,480,640,whitechia,198,264,320,425
sardines0421.jpg,480,640,sardine,146,314,349,479
cookingoil0063.jpg,480,640,cookingoil,194,234,248,407
soap0088.jpg,480,640,soap,134,241,314,316
whitechia0409.jpg,480,640,whitechia,221,140,291,254
jasminetea0349.jpg,480,640,jasminetea,109,169,399,428
maggi0500.jpg,480,640,maggi,112,188,381,410
maggi0401.jpg,480,640,maggi,144,200,353,465
jasminetea0052.jpg,480,640,jasminetea,143,254,282,372
tomatosoup0165.jpg,480,640,tomatosoup,171,208,301,402
soap0463.jpg,480,640,soap,107,208,254,383
soap0074.jpg,480,640,soap,135,315,315,393
maggi0100.jpg,480,640,maggi,201,258,374,477
jasminetea0139.jpg,480,640,jasminetea,148,235,272,367
cookingoil0279.jpg,480,640,cookingoil,186,191,229,318
jasminetea0470.jpg,480,640,jasminetea,194,246,275,316
whitechia0025.jpg,480,640,whitechia,191,256,317,419
cookingoil0029.jpg,480,640,cookingoil,216,230,282,426
sardines0590.jpg,480,640,sardine,169,200,258,346
cookingoil0585.jpg,480,640,cookingoil,141,157,296,309
tomatosoup0042.jpg,480,640,tomatosoup,167,164,318,393
cookingoil0619.jpg,480,640,cookingoil,102,178,335,269
cookingoil0704.jpg,480,640,cookingoil,111,277,355,380
whitechia0155.jpg,480,640,whitechia,115,167,373,533
